2023-03-15 11:39:00,325,9999999,2,3.67,0,,
2023-03-15 11:40:00,326,9999999,2,3.67,0,,
2023-03-15 11:41:00,327,9999999,2,3.67,0,,
2023-03-15 11:42:00,328,9999999,2,3.67,0,,
2023-03-15 11:43:00,329,9999999,2,3.68,0,,
2023-03-15 11:44:00,330,9999999,2,3.67,0,,
2023-03-15 11:45:00,331,9999999,2,3.67,0,,
2023-03-15 11:46:00,332,9999999,2,3.67,0,,
2023-03-15 11:47:00,333,9999999,2,3.67,0,,
2023-03-15 11:48:00,334,9999999,2,3.67,0,,
2023-03-15 11:49:00,335,9999999,2,3.67,0,,
2023-03-15 11:50:00,336,9999999,2,3.67,0,,
2023-03-15 11:51:00,337,9999999,2,3.67,0,,
2023-03-15 11:52:00,338,9999999,2,3.67,0,,
2023-03-15 11:53:00,339,9999999,2,3.67,0,,
2023-03-15 11:54:00,340,9999999,2,3.68,0,,
2023-03-15 11:55:00,341,9999999,2,3.67,0,,
2023-03-15 11:56:00,342,9999999,2,3.68,0,,
2023-03-15 11:57:00,343,9999999,2,3.67,0,,
2023-03-15 11:58:00,344,9999999,2,3.68,0,,
2023-03-15 11:59:00,345,9999999,2,3.68,0,,
2023-03-15 12:00:00,346,-0.655,0,3.68,0,,
2023-03-15 12:01:00,347,-0.652,0,3.68,0,,
2023-03-15 12:02:00,348,-0.651,0,3.68,0,,
2023-03-15 12:03:00,349,-0.649,0,3.68,0,,
2023-03-15 12:04:00,350,9999999,2,3.68,0,,
2023-03-15 12:05:00,351,9999999,2,3.68,0,,
2023-03-15 12:06:00,352,9999999,2,3.68,0,,
2023-03-15 12:07:00,353,9999999,2,3.68,0,,
2023-03-15 12:08:00,354,9999999,2,3.68,0,,
2023-03-15 12:09:00,355,9999999,2,3.68,0,,
2023-03-15 12:10:00,356,9999999,2,3.68,0,,
2023-03-15 12:11:00,357,9999999,2,3.68,0,,
2023-03-15 12:12:00,358,9999999,2,3.68,0,,
2023-03-15 12:13:00,359,9999999,2,3.68,0,,
2023-03-15 12:14:00,360,9999999,2,3.68,0,,
2023-03-15 12:15:00,361,9999999,2,3.68,0,,
2023-03-15 12:16:00,362,9999999,2,3.68,0,,
2023-03-15 12:17:00,363,9999999,2,3.68,0,,
2023-03-15 12:18:00,364,9999999,2,3.68,0,,
